run_id,cell_id,method,dataset,seed,t,controller,reason,urge,thr,factors,mb_before,mr_before,mb_next,mr_next,suggested_new_batch,suggested_replay,suggested_optimizer_mode,plugin_policy,applied_new_batch,applied_replay,applied_optimizer_mode,applied_optional_plugins,replay_requested,replay_occupancy,replay_max_size,predicted_bytes,limit_bytes,guard_reason,enforcement,controller_s,reconfigure_s,plasticity,stability,latency_s,memory_mib,memory_mib_model,plugins,applied
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,2,,,0.1483146591433024,0.05,"{""factor_p"": 0.5072703208797048, ""factor_s"": 0.48375571893792757, ""factor_l"": 0.6044025913633635, ""factor_m"": 0.9999820272478264, ""urge"": 0.1483146591433024}",16.278597334671463,206.9946746462676,16.43863980950039,211.06479682273294,16,211,advanced,fixed_default,16,211,default,"{""gem"": false, ""ewc"": false}",211,206,211,,167772160,ok,device_allocator_enforced,0.00024891598150134087,0.00066113899811171,0.38366666666666666,0.76,7.537001811986556,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,3,,,0.14923432689427313,0.05,"{""factor_p"": 0.5061403162903078, ""factor_s"": 0.48777327128685194, ""factor_l"": 0.6044878916901708, ""factor_m"": 0.9999820272478264, ""urge"": 0.14923432689427313}",16.43863980950039,211.06479682273294,16.601767545155706,215.253771431489,16,215,advanced,fixed_default,16,215,default,"{""gem"": false, ""ewc"": false}",215,211,215,,167772160,ok,device_allocator_enforced,0.00019495299784466624,0.0006805919983889908,0.40175,0.6956666666666667,7.538428888015915,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,4,,,0.15750611383723798,0.05,"{""factor_p"": 0.5051998125307774, ""factor_s"": 0.4905792400364658, ""factor_l"": 0.6355253448214713, ""factor_m"": 0.9999820272478264, ""urge"": 0.15750611383723798}",16.601767545155706,215.253771431489,16.780246696316595,219.8819907225707,16,219,advanced,fixed_default,16,219,default,"{""gem"": false, ""ewc"": false}",219,215,219,,167772160,ok,device_allocator_enforced,0.00022895398433320224,0.0007748419884592295,0.4168,0.6507499999999999,8.065607759985141,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,5,,,0.15178048221405854,0.05,"{""factor_p"": 0.503895754496477, ""factor_s"": 0.4932004192116517, ""factor_l"": 0.6107445461098774, ""factor_m"": 0.9999820272478264, ""urge"": 0.15178048221405854}",16.780246696316595,219.8819907225707,16.95103685635879,224.3579297317568,16,224,advanced,fixed_default,16,224,default,"{""gem"": false, ""ewc"": false}",224,219,224,,167772160,ok,device_allocator_enforced,0.00024122200557030737,0.0009399350092280656,0.4376666666666667,0.6088,7.6433997710119,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,6,,,0.15211732620641283,0.05,"{""factor_p"": 0.5043302488756698, ""factor_s"": 0.49414610082494703, ""factor_l"": 0.6104022118687404, ""factor_m"": 0.9999820272478264, ""urge"": 0.15211732620641283}",16.95103685635879,224.3579297317568,17.12413631237856,228.94009611123943,17,228,advanced,fixed_default,17,228,default,"{""gem"": false, ""ewc"": false}",228,224,228,,167772160,ok,device_allocator_enforced,0.00023032401804812253,0.001033823995385319,0.43071428571428577,0.5936666666666668,7.6376407740172,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,7,,,0.14600416186734647,0.05,"{""factor_p"": 0.503679621070323, ""factor_s"": 0.4945894969085886, ""factor_l"": 0.5861273939433255, ""factor_m"": 0.9999400124469191, ""urge"": 0.14600416186734647}",17.12413631237856,228.94009611123943,17.28853514781577,233.3359365202373,17,233,advanced,fixed_default,17,233,default,"{""gem"": false, ""ewc"": false}",233,228,233,,167772160,ok,device_allocator_enforced,0.00027538000722415745,0.0012155460135545582,0.44112500000000004,0.5865714285714285,7.2335437379952054,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,8,,,0.14628675482150222,0.05,"{""factor_p"": 0.5030485733331633, ""factor_s"": 0.494211196166487, ""factor_l"": 0.5884486315133903, ""factor_m"": 0.9999400124469191, ""urge"": 0.14628675482150222}",17.28853514781577,233.3359365202373,17.455000842315837,237.82936854239122,17,237,advanced,fixed_default,17,237,default,"{""gem"": false, ""ewc"": false}",237,233,237,,167772160,ok,device_allocator_enforced,0.000268509000306949,0.0013107130071148276,0.4512222222222222,0.592625,7.271851102006622,121.11474609375,121.11474609375,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135350Z_94fffae9,A/splitcifar100/tight/R11/0/default,R11,splitcifar100,0,9,,last_experience,0.1488817040634609,0.05,"{""factor_p"": 0.5032687034331962, ""factor_s"": 0.49622923815593767, ""factor_l"": 0.5961905809780339, ""factor_m"": 0.9999400124469191, ""urge"": 0.1488817040634609}",17.455000842315837,237.82936854239122,17.62759886508757,242.5327631899529,17,242,advanced,,,,,,,,,,,,,0.03067799101700075,0.0,0.44770000000000004,0.5603333333333333,7.400097342004301,121.11474609375,121.11474609375,,
effectiveness_v3_20260918T135529Z_f109dbc3,A/splitcifar100/tight/F11/0/default,F11,splitcifar100,0,0,,,0.20139802486376535,0.05,"{""factor_p"": 0.5036249364883145, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.8530393806528204, ""factor_m"": 0.9999999564387011, ""urge"": 0.20139802486376535}",16.0,200.0,16.242236839782024,206.05592099455063,16,206,advanced,fixed_advanced,16,206,advanced,"{""gem"": true, ""ewc"": true}",206,200,206,,167772160,ok,device_allocator_enforced,0.00022140800138004124,0.0005002589896321297,0.442,1.0,12.876192170981085,92.20361328125,92.20361328125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,0,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,1,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,2,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,3,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,4,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,5,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,6,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,7,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,8,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135551Z_aa5dd7bf,A/splitcifar100/tight/S_star/1/default,S_star,splitcifar100,1,9,skipped,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,0,,,0.0006588607062154872,0.05,"{""factor_p"": 0.5004999998333334, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.002808087306130065, ""factor_m"": 1.0, ""urge"": 0.0006588607062154872}",16.0,200.0,15.921054177129944,198.02635442824862,15,198,default,adaptive,15,198,default,"{""gem"": false, ""ewc"": false}",198,198,198,,167772160,ok,device_allocator_enforced,0.0002461299882270396,0.002078694000374526,0.492,1.0,6.510241344018141,91.05810546875,91.05810546875,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,1,,,0.0009587361447670106,0.05,"{""factor_p"": 0.5036249364883145, ""factor_s"": 0.48238229642820174, ""factor_l"": 0.0039463946568743915, ""factor_m"": 1.0, ""urge"": 0.0009587361447670106}",15.921054177129944,198.02635442824862,15.842975315254536,196.0840618886875,15,196,default,adaptive,15,196,default,"{""gem"": false, ""ewc"": false}",196,196,196,,167772160,ok,device_allocator_enforced,0.0002500099944882095,0.0018580180185381323,0.442,0.782,7.876005361002171,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,2,,,0.0008349887156034528,0.05,"{""factor_p"": 0.5045415417644423, ""factor_s"": 0.4900013331200346, ""factor_l"": 0.003377430451362457, ""factor_m"": 1.0, ""urge"": 0.0008349887156034528}",15.842975315254536,196.0840618886875,15.765083309239246,194.15596686559797,15,194,default,adaptive,15,194,default,"{""gem"": false, ""ewc"": false}",194,194,194,,167772160,ok,device_allocator_enforced,0.00021629600087180734,0.001758047001203522,0.42733333333333334,0.66,7.250972267007455,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,3,,,0.0009157702389353274,0.05,"{""factor_p"": 0.5034686943520235, ""factor_s"": 0.49222979227073105, ""factor_l"": 0.0036952698477894924, ""factor_m"": 1.0, ""urge"": 0.0009157702389353274}",15.765083309239246,194.15596686559797,15.687701612103943,192.24996764817544,15,192,default,adaptive,15,192,default,"{""gem"": false, ""ewc"": false}",192,192,192,,167772160,ok,device_allocator_enforced,0.0002124820020981133,0.0018441019929014146,0.4445,0.6243333333333334,7.612001670000609,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,4,,,0.0010366009042802869,0.05,"{""factor_p"": 0.5025999765655867, ""factor_s"": 0.49379719323181664, ""factor_l"": 0.00417676943686024, ""factor_m"": 1.0, ""urge"": 0.0010366009042802869}",15.687701612103943,192.24996764817544,15.610889292611143,190.3673252697561,15,190,default,adaptive,15,190,default,"{""gem"": false, ""ewc"": false}",190,190,190,,167772160,ok,device_allocator_enforced,0.00028921299963258207,0.0015947589999996126,0.4584,0.59925,8.103873293002835,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,5,,,0.0009809660874720966,0.05,"{""factor_p"": 0.5017083266858914, ""factor_s"": 0.4960750806207836, ""factor_l"": 0.003941443208531433, ""factor_m"": 1.0, ""urge"": 0.0009809660874720966}",15.610889292611143,190.3673252697561,15.534366221447222,188.501000795109,15,188,default,adaptive,15,188,default,"{""gem"": false, ""ewc"": false}",188,188,188,,167772160,ok,device_allocator_enforced,0.00021592600387521088,0.001338795991614461,0.4726666666666666,0.5628,7.870963620021939,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,6,,,0.000980302552508426,0.05,"{""factor_p"": 0.5020624883018374, ""factor_s"": 0.49723961137845735, ""factor_l"": 0.003926780637836498, ""factor_m"": 1.0, ""urge"": 0.000980302552508426}",15.534366221447222,188.501000795109,15.458217228225834,186.6529483896039,15,186,default,adaptive,15,186,default,"{""gem"": false, ""ewc"": false}",186,186,186,,167772160,ok,device_allocator_enforced,0.00026444499962963164,0.0023493519984185696,0.46699999999999997,0.5441666666666667,7.855996583006345,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,7,,,0.000958010600979877,0.05,"{""factor_p"": 0.5018749912109869, ""factor_s"": 0.4975893043940729, ""factor_l"": 0.0038362219252100265, ""factor_m"": 1.0, ""urge"": 0.000958010600979877}",15.458217228225834,186.6529483896039,15.382407055682394,184.82218200636012,15,184,default,adaptive,15,184,default,"{""gem"": false, ""ewc"": false}",184,184,184,,167772160,ok,device_allocator_enforced,0.00021821301197633147,0.0021413509966805577,0.47,0.5385714285714286,7.762305315001868,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,8,,,0.00099014433965553,0.05,"{""factor_p"": 0.501291663793314, ""factor_s"": 0.49728908906391883, ""factor_l"": 0.0039719072264782045, ""factor_m"": 1.0, ""urge"": 0.00099014433965553}",15.382407055682394,184.82218200636012,15.307018100731629,183.0105603137678,15,183,default,adaptive,15,183,default,"{""gem"": false, ""ewc"": false}",183,183,183,,167772160,ok,device_allocator_enforced,0.00020333300926722586,0.0019242779817432165,0.47933333333333333,0.543375,7.901883704995271,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135730Z_5faec831,A/splitcifar100/tight/O00/1/default,O00,splitcifar100,1,9,,last_experience,0.0009735835137711595,0.05,"{""factor_p"": 0.5011249981015663, ""factor_s"": 0.49821528535741494, ""factor_l"": 0.0038995105160212064, ""factor_m"": 1.0, ""urge"": 0.0009735835137711595}",15.307018100731629,183.0105603137678,15.231973276274758,181.21608992350363,15,181,default,,,,,,,,,,,,,0.03133158397395164,0.0,0.48200000000000004,0.5285555555555554,7.828011563979089,112.2587890625,112.2587890625,,
effectiveness_v3_20260918T135911Z_c0a10258,A/splitcifar100/tight/O10/1/default,O10,splitcifar100,1,0,,,0.12754162516178275,0.05,"{""factor_p"": 0.499812500008789, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.5443345662837598, ""factor_m"": 1.0, ""urge"": 0.12754162516178275}",16.0,200.0,16.124066600258853,203.10166500647128,16,203,advanced,adaptive,16,203,advanced,"{""gem"": true, ""ewc"": true}",203,200,203,,167772160,ok,device_allocator_enforced,0.00022749998606741428,0.0003162589855492115,0.503,1.0,6.552848846011329,91.05810546875,91.05810546875,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T135911Z_c0a10258,A/splitcifar100/tight/O10/1/default,O10,splitcifar100,1,1,,,0.21694282656256378,0.05,"{""factor_p"": 0.5045936207513122, ""factor_s"": 0.48175810020426185, ""factor_l"": 0.8924307231431301, ""factor_m"": 1.0, ""urge"": 0.21694282656256378}",16.124066600258853,203.10166500647128,16.393246325651877,209.88293821361992,16,209,advanced,adaptive,16,209,advanced,"{""gem"": true, ""ewc"": true}",209,203,209,,167772160,ok,device_allocator_enforced,0.00025790699874050915,0.0006357679958455265,0.4265,0.792,14.304883192002308,116.29345703125,116.29345703125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,0,,,0.0006717378941524431,0.05,"{""factor_p"": 0.5064371443181802, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.002829406793576961, ""factor_m"": 0.9999999672863582, ""urge"": 0.0006717378941524431}",16.0,200.0,15.921074780630644,198.0268695157661,15,198,default,adaptive,15,198,default,"{""gem"": false, ""ewc"": false}",198,198,198,,167772160,ok,device_allocator_enforced,0.00025617601932026446,0.0016946389805525541,0.397,1.0,6.5405808570212685,91.05810546875,91.05810546875,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,1,,,0.0010089817465014715,0.05,"{""factor_p"": 0.5061559389278393, ""factor_s"": 0.4762678458734389, ""factor_l"": 0.004185530944850922, ""factor_m"": 0.9999934451759894, ""urge"": 0.0010089817465014715}",15.921074780630644,198.0268695157661,15.843075814111325,196.08656191994007,15,196,default,adaptive,15,196,default,"{""gem"": false, ""ewc"": false}",196,196,196,,167772160,ok,device_allocator_enforced,0.00020555598894134164,0.0015784169954713434,0.4015,0.88,8.112290401011705,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,2,,,0.0009240603278013638,0.05,"{""factor_p"": 0.5064788040339178, ""factor_s"": 0.4872527628438866, ""factor_l"": 0.0037444461279058333, ""factor_m"": 0.9999934451759894, ""urge"": 0.0009240603278013638}",15.843075814111325,196.08656191994007,15.765324430823785,194.1619354632777,15,194,default,adaptive,15,194,default,"{""gem"": false, ""ewc"": false}",194,194,194,,167772160,ok,device_allocator_enforced,0.0002296299790032208,0.001362971990602091,0.39633333333333337,0.704,7.66507961897878,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,3,,,0.0010483376676588307,0.05,"{""factor_p"": 0.5048279749423796, ""factor_s"": 0.49100097187404534, ""factor_l"": 0.004229395242001245, ""factor_m"": 0.9999934451759894, ""urge"": 0.0010483376676588307}",15.765324430823785,194.1619354632777,15.688150547014034,192.26102556275927,15,192,default,adaptive,15,192,default,"{""gem"": false, ""ewc"": false}",192,192,192,,167772160,ok,device_allocator_enforced,0.0002228239900432527,0.0017651670204941183,0.42275,0.6439999999999999,8.15416839797399,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,4,,,0.0011009587386392782,0.05,"{""factor_p"": 0.5036374358290382, ""factor_s"": 0.49295359154542545, ""factor_l"": 0.004434553006323379, ""factor_m"": 0.9999934451759894, ""urge"": 0.0011009587386392782}",15.688150547014034,192.26102556275927,15.611436994922746,190.3807495983703,15,190,default,adaptive,15,190,default,"{""gem"": false, ""ewc"": false}",190,190,190,,167772160,ok,device_allocator_enforced,0.0002214720007032156,0.001450342999305576,0.4418,0.6127499999999999,8.344463835004717,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,5,,,0.0010117737808633706,0.05,"{""factor_p"": 0.5026249758830783, ""factor_s"": 0.49538763083775716, ""factor_l"": 0.004063469868572107, ""factor_m"": 0.9999934451759894, ""urge"": 0.0010117737808633706}",15.611436994922746,190.3807495983703,15.53495933421144,188.51546655255154,15,188,default,adaptive,15,188,default,"{""gem"": false, ""ewc"": false}",188,188,188,,167772160,ok,device_allocator_enforced,0.0002672589907888323,0.0014705370122101158,0.458,0.5738000000000001,7.993414901022334,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,6,,,0.00100328846053042,0.05,"{""factor_p"": 0.5028481834785956, ""factor_s"": 0.4964792248591009, ""factor_l"": 0.004018747296655537, ""factor_m"": 0.9999934451759894, ""urge"": 0.00100328846053042}",15.53495933421144,188.51546655255154,15.458843142083865,186.66813896547077,15,186,default,adaptive,15,186,default,"{""gem"": false, ""ewc"": false}",186,186,186,,167772160,ok,device_allocator_enforced,0.0002372779999859631,0.0015213890001177788,0.45442857142857146,0.5563333333333333,7.948967206000816,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,7,,,0.000979367707743204,0.05,"{""factor_p"": 0.502539040674991, ""factor_s"": 0.49661612309332254, ""factor_l"": 0.003924262092988128, ""factor_m"": 0.9999934451759894, ""urge"": 0.000979367707743204}",15.458843142083865,186.66813896547077,15.383062915550687,184.83802092528953,15,184,default,adaptive,15,184,default,"{""gem"": false, ""ewc"": false}",184,184,184,,167772160,ok,device_allocator_enforced,0.00025945401284843683,0.002633583004353568,0.459375,0.5541428571428572,7.853420140017988,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,8,,,0.0009766135026175323,0.05,"{""factor_p"": 0.5021527644752822, ""factor_s"": 0.4970312848861861, ""factor_l"": 0.0039129652198691, ""factor_m"": 0.9999934451759894, ""urge"": 0.0009766135026175323}",15.383062915550687,184.83802092528953,15.307649931668427,183.02574377744318,15,183,default,adaptive,15,183,default,"{""gem"": false, ""ewc"": false}",183,183,183,,167772160,ok,device_allocator_enforced,0.0002866380091290921,0.0017410269938409328,0.4655555555555555,0.5475,7.841843267000513,112.2587890625,112.2587890625,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T135941Z_a26de010,A/splitcifar100/tight/O01/1/default,O01,splitcifar100,1,9,,last_experience,0.0009909435925286273,0.05,"{""factor_p"": 0.502081237979889, ""factor_s"": 0.49755557503044945, ""factor_l"": 0.003966762427643895, ""factor_m"": 0.9999934451759894, ""urge"": 0.0009909435925286273}",15.307649931668427,183.02574377744318,15.23262858377173,181.23175997728157,15,181,default,,,,,,,,,,,,,0.028840740997111425,0.0,0.4667,0.5391111111111111,7.896678497985704,112.2587890625,112.2587890625,,
effectiveness_v3_20260918T140124Z_09059880,A/splitcifar100/tight/O11/1/default,O11,splitcifar100,1,0,,,0.12796669698969043,0.05,"{""factor_p"": 0.5028124703372895, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.5428902160569437, ""factor_m"": 0.9999999672863582, ""urge"": 0.12796669698969043}",16.0,200.0,16.124746715183505,203.11866787958763,16,203,advanced,adaptive,16,203,advanced,"{""gem"": true, ""ewc"": true}",203,200,203,,167772160,ok,device_allocator_enforced,0.0002783790114335716,0.00029981500119902194,0.455,1.0,6.529562056006398,91.05810546875,91.05810546875,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T140124Z_09059880,A/splitcifar100/tight/O11/1/default,O11,splitcifar100,1,1,,,0.2139395020812126,0.05,"{""factor_p"": 0.5055310243749362, ""factor_s"": 0.4812587841214647, ""factor_l"": 0.8793713322544039, ""factor_m"": 0.9999820272478264, ""urge"": 0.2139395020812126}",16.124746715183505,203.11866787958763,16.38909500995079,209.7785025347034,16,209,advanced,adaptive,16,209,advanced,"{""gem"": true, ""ewc"": true}",209,203,209,,167772160,ok,device_allocator_enforced,0.000293091987259686,0.000799435016233474,0.4115,0.8,13.787589104002109,116.29345703125,116.29345703125,"{""gem"": true, ""ewc"": true}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,0,,,0.12646832163889946,0.05,"{""factor_p"": 0.5005624997626954, ""factor_s"": 0.46879062662624377, ""factor_l"": 0.5389451139851994, ""factor_m"": 0.9999999672863582, ""urge"": 0.12646832163889946}",16.0,200.0,16.122349314622237,203.05873286555598,16,203,advanced,fixed_default,16,203,default,"{""gem"": false, ""ewc"": false}",203,200,203,,167772160,ok,device_allocator_enforced,0.00022839801385998726,0.00028374098474159837,0.491,1.0,6.466014504985651,91.05810546875,91.05810546875,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,1,,,0.1312123116531519,0.05,"{""factor_p"": 0.5044686310175143, ""factor_s"": 0.4818205172968613, ""factor_l"": 0.5398373596472583, ""factor_m"": 0.9999820272478264, ""urge"": 0.1312123116531519}",16.122349314622237,203.05873286555598,16.253282640334245,206.3569066850303,16,206,advanced,fixed_default,16,206,default,"{""gem"": false, ""ewc"": false}",206,203,206,,167772160,ok,device_allocator_enforced,0.000206776981940493,0.0005928799801040441,0.4285,0.7909999999999999,6.480379599001026,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,2,,,0.1494484940505025,0.05,"{""factor_p"": 0.50527063809851, ""factor_s"": 0.4899076209625088, ""factor_l"": 0.6037554884424712, ""factor_m"": 0.9999820272478264, ""urge"": 0.1494484940505025}",16.253282640334245,206.3569066850303,16.414919088530088,210.46128340637958,16,210,advanced,fixed_default,16,210,default,"{""gem"": false, ""ewc"": false}",210,206,210,,167772160,ok,device_allocator_enforced,0.00020791697897948325,0.0005298609903547913,0.41566666666666663,0.6615,7.526179223001236,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,3,,,0.1507324440503572,0.05,"{""factor_p"": 0.5038905464789067, ""factor_s"": 0.49123006618052906, ""factor_l"": 0.6089664908210104, ""factor_m"": 0.9999820272478264, ""urge"": 0.1507324440503572}",16.414919088530088,210.46128340637958,16.580270580397737,214.7013392974795,16,214,advanced,fixed_default,16,214,default,"{""gem"": false, ""ewc"": false}",214,210,214,,167772160,ok,device_allocator_enforced,0.00021184200886636972,0.0007996109779924154,0.43775,0.6403333333333334,7.613507878995733,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,4,,,0.15297993543859187,0.05,"{""factor_p"": 0.5035499403493695, ""factor_s"": 0.49390655169411124, ""factor_l"": 0.615113052693111, ""factor_m"": 0.9999820272478264, ""urge"": 0.15297993543859187}",16.580270580397737,214.7013392974795,16.751014099790112,219.12332530936624,16,219,advanced,fixed_default,16,219,default,"{""gem"": false, ""ewc"": false}",219,214,219,,167772160,ok,device_allocator_enforced,0.00025047300732694566,0.0010983060055878013,0.4431999999999999,0.5975,7.717053651984315,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
effectiveness_v3_20260918T140154Z_8551117e,A/splitcifar100/tight/R11/1/default,R11,splitcifar100,1,5,,,0.14730735153909116,0.05,"{""factor_p"": 0.5030207965786496, ""factor_s"": 0.4957501023512087, ""factor_l"": 0.5907224465625549, ""factor_m"": 0.9999820272478264, ""urge"": 0.14730735153909116}",16.751014099790112,219.12332530936624,16.914013781554566,223.38778739862485,16,223,advanced,fixed_default,16,223,default,"{""gem"": false, ""ewc"": false}",223,219,223,,167772160,ok,device_allocator_enforced,0.00022421299945563078,0.000858804996823892,0.45166666666666666,0.568,7.309438869007863,116.29345703125,116.29345703125,"{""gem"": false, ""ewc"": false}",
